image,caption_id,avg_rating,avg_distance
1056338697_4f7d7ce270.jpg,2549968784_39bfbe44f9.jpg#2,1.0,0.9784167912513443
1056338697_4f7d7ce270.jpg,2718495608_d8533e3ac5.jpg#2,1.3333333333333333,0.8814341962876489
1056338697_4f7d7ce270.jpg,3181701312_70a379ab6e.jpg#2,1.3333333333333333,0.9435813431344027
1056338697_4f7d7ce270.jpg,3207358897_bfa61fa3c6.jpg#2,1.6666666666666667,0.8656277846515193
1056338697_4f7d7ce270.jpg,3286822339_5535af6b93.jpg#2,1.3333333333333333,0.9738563424513641
1056338697_4f7d7ce270.jpg,3360930596_1e75164ce6.jpg#2,1.0,1.0175890623685038
1056338697_4f7d7ce270.jpg,3545652636_0746537307.jpg#2,1.0,1.0423352654722668
1056338697_4f7d7ce270.jpg,434792818_56375e203f.jpg#2,1.3333333333333333,0.98842740766855
106490881_5a2dd9b7bd.jpg,1425069308_488e5fcf9d.jpg#2,1.0,0.9815575651619086
106490881_5a2dd9b7bd.jpg,1714316707_8bbaa2a2ba.jpg#2,2.0,0.8464614117643279
106490881_5a2dd9b7bd.jpg,2140182410_8e2a06fbda.jpg#2,2.0,0.8867016724439077
106490881_5a2dd9b7bd.jpg,2398605966_1d0c9e6a20.jpg#2,1.0,0.9909000586238081
106490881_5a2dd9b7bd.jpg,2479652566_8f9fac8af5.jpg#2,1.0,0.8996313479417187
106490881_5a2dd9b7bd.jpg,3119076670_64b5340530.jpg#2,1.0,0.9732725716769544
106490881_5a2dd9b7bd.jpg,317488612_70ac35493b.jpg#2,1.0,0.9796503773052088
106490881_5a2dd9b7bd.jpg,493621130_152bdd4e91.jpg#2,1.0,0.9488877849479417
1082379191_ec1e53f996.jpg,1287475186_2dee85f1a5.jpg#2,1.0,0.9368276331116595
1082379191_ec1e53f996.jpg,1536774449_e16b1b6382.jpg#2,2.0,0.9606120384922651
1082379191_ec1e53f996.jpg,2472980433_210ec62874.jpg#2,1.3333333333333333,1.047719875904444
1082379191_ec1e53f996.jpg,2893374123_087f98d58a.jpg#2,1.3333333333333333,1.0640226868580531
1084040636_97d9633581.jpg,2358554995_54ed3baa83.jpg#2,1.0,0.988742839372583
1084040636_97d9633581.jpg,2544426580_317b1f1f73.jpg#2,1.0,0.9071514084357725
1084040636_97d9633581.jpg,256085101_2c2617c5d0.jpg#2,2.6666666666666665,0.6928511812770365
1084040636_97d9633581.jpg,3385593926_d3e9c21170.jpg#2,1.6666666666666667,0.8592992403201976
1084040636_97d9633581.jpg,3396157719_6807d52a81.jpg#2,1.6666666666666667,0.8458022542632342
1084040636_97d9633581.jpg,542179694_e170e9e465.jpg#2,1.3333333333333333,0.919336333774184
1096395242_fc69f0ae5a.jpg,1425069308_488e5fcf9d.jpg#2,2.0,0.9393022616087381
1096395242_fc69f0ae5a.jpg,191003285_edd8d0cf58.jpg#2,1.0,0.9961798333709042
1096395242_fc69f0ae5a.jpg,2370481277_a3085614c9.jpg#2,1.6666666666666667,0.960153905740607
1096395242_fc69f0ae5a.jpg,2577972703_a22c5f2a87.jpg#2,1.0,0.9663622876966322
1096395242_fc69f0ae5a.jpg,3388330419_85d72f7cda.jpg#2,2.333333333333333,1.0093626115971577
1107246521_d16a476380.jpg,2274992140_bb9e868bb8.jpg#2,1.0,0.942035067687406
1107246521_d16a476380.jpg,2410320522_d967f0b75c.jpg#2,2.6666666666666665,0.7364475920047633
1107246521_d16a476380.jpg,293327462_20dee0de56.jpg#2,2.333333333333333,0.857694457187846
1107246521_d16a476380.jpg,3287549827_04dec6fb6e.jpg#2,1.0,1.0153674102597834
1107246521_d16a476380.jpg,3365783912_e12c3510d8.jpg#2,1.0,1.0405350467218313
1107246521_d16a476380.jpg,3582742297_1daa29968e.jpg#2,3.0,0.8390691287407284
1119015538_e8e796281e.jpg,229862312_1a0ba19dab.jpg#2,3.0,0.6169325216549237
1119015538_e8e796281e.jpg,2445283938_ff477c7952.jpg#2,1.0,0.961320332225319
1119015538_e8e796281e.jpg,2510020918_b2ca0fb2aa.jpg#2,1.0,0.9451605117955053
